Player,Season,Cap,cap_pct,Rk,Team,Cap.Hit,Salary,Signed.Using,Guaranteed,player_season,tag.y,Pos,Age,G,MP,PER,TS,X3PAr,FTr,ORB,DRB,TRB,AST,STL,BLK,TOV,USG,OWS,DWS,WS,WS.48,OBPM,DBPM,BPM,VORP
James Jones,2016,70000000,0.0214,332,CLE,1499000,,Minimum Salary,1499000,jonesja02_2016,jonesja02,SF,35,48,463,11.6,0.58,0.732,0.183,2,10.2,6.1,4.5,1.2,1.8,7.8,16.2,0.7,0.5,1.2,0.12,-0.2,-0.1,-0.3,0.2
James Jones,2017,94143000,0.0165,340,CLE,1551659,,Minimum Salary,1551659,jonesja02_2017,jonesja02,SF,36,48,381,11.1,0.655,0.717,0.217,0.9,9.5,5.4,5.2,0.8,2.1,9,13,0.6,0.2,0.8,0.102,-0.1,-0.3,-0.3,0.2
James Michael McAdoo,2015,63065000,6.00E-04,509,GSW,35000,,,35000,mcadoja01_2015,mcadoja01,PF,22,15,137,17.7,0.564,0,0.568,12.2,16.8,14.6,2.1,1.8,4.9,9.8,19.4,0.2,0.3,0.5,0.177,-2.1,-0.2,-2.3,0
James Michael McAdoo,2016,70000000,0.0121,438,GSW,845059,,Minimum Salary,845059,mcadoja01_2016,mcadoja01,PF,23,41,262,15.9,0.554,0.024,0.583,13.1,10.9,11.9,9.2,1.8,2.2,13.2,20.1,0.5,0.3,0.8,0.146,-1.5,-0.3,-1.8,0
James Michael McAdoo,2017,94143000,0.0104,413,GSW,980431,,Minimum Salary,980431,mcadoja01_2017,mcadoja01,PF,24,52,457,13.1,0.543,0.068,0.359,8.7,12.9,10.9,5.2,1.9,5,12.3,14.6,0.3,0.8,1.1,0.117,-2.7,0.9,-1.8,0
James Michael McAdoo,2018,99093000,5.00E-04,517,PHI,50000,,,50000,mcadoja01_2018,mcadoja01,PF,25,3,18,7.4,0.508,1,0.286,0,11.5,6,0,0,4.6,11.3,21,0,0,0,0.023,-2.3,-0.7,-3,0
James Nunnally,2019,101869000,0.0064,473,MIN,655632,,,655632,nunnaja01_2019,nunnaja01,SF,28,15,102,7.3,0.503,0.735,0.118,0,5.3,2.6,9.5,0.5,0,2.7,15.3,0.1,0,0.1,0.035,-1.9,-2.9,-4.8,-0.1
James White,2013,58044000,0.0147,400,NYK,854389,854389,Minimum Salary,854389,whiteja02_2013,whiteja02,SF,30,57,435,9.1,0.503,0.353,0.164,1.3,12,6.5,10.3,1.6,0.8,12,15.2,0.1,0.3,0.5,0.051,-3.3,0.2,-3.1,-0.1
James Wiseman,2021,109140000,0.08,141,GSW,8730240,9166800,1st Round Pick,17897040,wisemja01_2021,wisemja01,C,19,39,836,13.1,0.552,0.103,0.234,7.1,21.5,14.4,4.9,0.6,3.8,12.9,23.8,-0.4,1.2,0.7,0.042,-4,-1.4,-5.4,-0.7
James Young,2015,63065000,0.0266,303,BOS,1674480,1749840,,3424320,youngja01_2015,youngja01,SG,19,31,332,8.5,0.457,0.647,0.284,2.9,11,6.9,5.6,1.2,0.5,4.2,15.8,0.1,0.3,0.3,0.047,-2.5,-0.9,-3.4,-0.1
James Young,2016,70000000,0.025,301,BOS,1749840,1825200,1st Round Pick,3575040,youngja01_2016,youngja01,SG,20,29,199,3.6,0.384,0.722,0.111,2.1,11.9,6.9,6,1.5,0.4,11.7,9.1,-0.2,0.2,0.1,0.013,-5.3,0.8,-4.5,-0.1
James Young,2017,94143000,0.0194,317,BOS,1825200,,1st Round Pick,1825200,youngja01_2017,youngja01,SG,21,29,220,10,0.549,0.603,0.155,3.1,10,6.6,2.6,2.3,0.7,6.1,13.3,0.1,0.2,0.3,0.076,-1.7,0.4,-1.3,0
Jamil Wilson,2018,99093000,5.00E-04,527,LAC,50000,,,50000,wilsoja02_2018,wilsoja02,SF,27,15,274,11.4,0.634,0.778,0.049,1.2,11.5,6.4,5.2,0.9,2.4,8.8,14.3,0.4,0.2,0.5,0.096,0,0.2,0.2,0.2
JaMychal Green,2015,63065000,0.001,504,SAS,60000,,,60000,greenja01_2015,greenja01,PF,24,24,164,14.9,0.603,0.128,0.213,13.3,18,15.7,4,1.6,2.4,21.4,18.3,0.1,0.3,0.4,0.119,-1.9,0.6,-1.3,0
JaMychal Green,2016,70000000,0.0121,433,MEM,845059,980431,Minimum Salary,1825490,greenja01_2016,greenja01,PF,25,78,1446,14.6,0.52,0.091,0.277,10.5,19.3,14.7,7.7,1.6,2.1,13,19.8,1.2,1.4,2.6,0.086,-1.5,-1,-2.5,-0.2
JaMychal Green,2017,94143000,0.0104,417,MEM,980431,,Minimum Salary,200000,greenja01_2017,greenja01,PF,26,77,2101,13.5,0.601,0.29,0.334,8.8,21.1,14.8,6.3,1.2,1.5,14.1,14.4,3.2,2.6,5.8,0.132,-0.9,0.2,-0.8,0.6
JaMychal Green,2018,99093000,0.0861,137,MEM,8533333,7866667,Bird Rights,16400000,greenja01_2018,greenja01,PF,27,55,1542,14,0.53,0.26,0.227,10.8,24.4,17.4,8.3,1,1.5,12.4,17.8,1.3,1.3,2.6,0.079,-0.8,-1.5,-2.3,-0.1
JaMychal Green,2019,101869000,0.0772,162,MEM,7866667,,Bird Rights,7866667,greenja01_2019,greenja01,PF,28,65,1371,14.7,0.587,0.37,0.212,8.3,24.3,16.4,5.8,1.6,2.3,14.3,19.4,0.9,1.9,2.9,0.101,-1.3,-0.4,-1.7,0.1
JaMychal Green,2020,109140000,0.0437,210,LAC,4767000,5005350,Room Exception,4767000,greenja01_2020,greenja01,PF,29,63,1307,11.1,0.576,0.676,0.136,6.3,24.1,15.4,5,1,1.6,12.6,13.7,1.1,2,3.1,0.115,-1.2,0.7,-0.5,0.5
JaMychal Green,2021,109140000,0.066,165,DEN,7199760,7559748,MLE,14759508,greenja01_2021,greenja01,PF,30,58,1120,13.6,0.59,0.529,0.152,8.6,19.4,14,6.4,1.1,1.9,11.7,17.6,1.4,1.2,2.6,0.11,-0.4,-1.6,-2,0
Jannero Pargo,2013,58044000,0.0024,529,WAS,137387,137387,,137387,pargoja01_2013,pargoja01,PG,33,32,507,10.3,0.475,0.547,0.061,2.2,5.7,3.9,22.8,1.9,0.5,15.8,23.3,-0.4,0.2,-0.2,-0.017,-1.6,-2.5,-4.1,-0.3
Jannero Pargo,2014,58679000,0.0151,433,CHA,884293,1399507,Minimum Salary,884293,pargoja01_2014,pargoja01,PG,34,29,242,18.9,0.554,0.508,0.093,0.5,8.9,4.7,40.3,3,0.3,17.5,28.4,0.2,0.4,0.5,0.105,2.9,-0.3,2.7,0.3
Jannero Pargo,2015,63065000,0.023,324,CHO,1448490,,Minimum Salary,1448490,pargoja01_2015,pargoja01,PG,35,9,73,14.9,0.571,0.629,0.057,0,4.6,2.3,20.8,0,0,7.7,24.3,0.1,0,0.2,0.113,3.1,-1.3,1.8,0.1
Jared Cunningham,2013,58044000,0.0199,348,DAL,1156320,1156320,1st Round Pick,2364720,cunnija01_2013,cunnija01,SG,21,8,26,14.8,0.538,0.214,0.143,4.4,8.4,6.4,6.8,2,0,11.8,29.6,0,0,0,0.033,0.4,-1.9,-1.5,0
Jared Cunningham,2014,58679000,0.0206,329,ATL,1208400,1208400,1st Round Pick,1208400,cunnija01_2014,cunnija01,SG,22,13,80,8.5,0.464,0.333,0.762,1.4,7.2,4.3,14.4,1.9,0,6.7,16.6,0.1,0,0.1,0.075,-5.1,1.1,-4.1,0
Jared Cunningham,2015,63065000,0.0145,405,LAC,915243,,Minimum Salary,,cunnija01_2015,cunnija01,SG,23,19,89,7.3,0.452,0.394,0.394,1.3,9.9,5.7,16.4,1.7,0,15.3,23.2,-0.1,0.1,0,-0.023,-6.1,-2,-8.1,-0.1
Jared Cunningham,2016,70000000,0.014,401,CLE,981348,,Minimum Salary,981348,cunnija01_2016,cunnija01,SG,24,44,410,5.9,0.464,0.371,0.524,0.8,9.6,5.3,6.9,1.8,0.4,14,16.5,-0.3,0.4,0.1,0.014,-5.5,-0.2,-5.7,-0.4
Jared Dudley,2013,58044000,0.0732,158,PHO,4250000,4250000,Bird Rights,17000000,dudleja01_2013,dudleja01,SF,27,79,2170,14.9,0.582,0.405,0.242,4.1,8.9,6.4,14.9,1.8,0.3,12,17.2,3.9,0.9,4.8,0.106,1,-0.4,0.6,1.5
Jared Dudley,2014,58679000,0.0724,158,LAC,4250000,4250000,Bird Rights,12750000,dudleja01_2014,dudleja01,SF,28,74,1729,8.9,0.541,0.503,0.13,2.4,7.7,5.1,8.6,1.2,0.4,10.6,13.5,1.2,1.2,2.4,0.068,-1.4,-0.1,-1.5,0.2
Jared Dudley,2015,63065000,0.0674,170,MIL,4250000,4250000,Bird Rights,4250000,dudleja01_2015,dudleja01,SG,29,72,1717,12.3,0.572,0.454,0.158,3,11.6,7.3,11.5,2.1,0.5,12.1,13.5,2,2.1,4.1,0.116,-0.5,1,0.6,1.1
Jared Dudley,2016,70000000,0.0607,178,WAS,4250000,,Bird Rights,4250000,dudleja01_2016,dudleja01,PF,30,81,2098,11.7,0.602,0.489,0.201,2.8,12.6,7.6,11.4,1.7,0.7,13.1,12.7,2.6,2,4.6,0.105,-0.8,0.7,-0.1,1
Jared Dudley,2017,94143000,0.1112,103,PHO,10470000,10000000,Cap Space,30000000,dudleja01_2017,dudleja01,PF,31,64,1362,10.6,0.579,0.587,0.188,2.4,15.9,9,12.5,1.5,0.9,16.3,13.8,1.1,0.7,1.8,0.064,-1.1,0.1,-1,0.3
Jared Dudley,2018,99093000,0.1009,124,PHO,10000000,9530000,Cap Space,19530000,dudleja01_2018,dudleja01,PF,32,48,686,8.8,0.553,0.656,0.287,1.2,13.6,7.3,15.6,1.7,1.3,16.9,10.2,0.5,0.4,0.8,0.058,-3,0.5,-2.5,-0.1
Jared Dudley,2019,101869000,0.0936,139,BRK,9530000,,Cap Space,9530000,dudleja01_2019,dudleja01,PF,33,59,1220,7.8,0.554,0.632,0.192,2.9,10.4,6.7,9.2,1.4,1,14.2,10.4,0.6,1.2,1.8,0.07,-2.9,1.1,-1.8,0.1
Jared Dudley,2020,109140000,0.0235,296,LAL,2564753,,Minimum Salary,2564753,dudleja01_2020,dudleja01,PF,34,45,364,7.8,0.558,0.7,0.033,1.8,13.7,7.8,9.5,2,0.7,11.6,8,0.3,0.5,0.8,0.102,-2.8,2,-0.8,0.1
Jared Dudley,2021,109140000,0.0235,300,LAL,2564753,,Minimum Salary,2564753,dudleja01_2021,dudleja01,PF,35,12,81,4.4,0.333,0.667,0,5.6,23.5,14.6,7.6,0.6,1.1,18.2,5.9,0,0.1,0.1,0.053,-4.5,-0.2,-4.7,-0.1
Jared Jeffries,2013,58044000,0.0254,319,POR,1475106,1475106,Early Bird Rights,1475106,jeffrja01_2013,jeffrja01,PF,31,38,350,2.4,0.343,0.037,0.426,8.5,11.4,10,5.6,0.9,1.3,21,10.6,-0.4,0.1,-0.3,-0.042,-6.8,-0.7,-7.4,-0.5
Jared Jeffries,2013,58044000,0.0147,398,NYK,854389,,,,jeffrja01_2013,jeffrja01,PF,31,38,350,2.4,0.343,0.037,0.426,8.5,11.4,10,5.6,0.9,1.3,21,10.6,-0.4,0.1,-0.3,-0.042,-6.8,-0.7,-7.4,-0.5
Jared Sullinger,2013,58044000,0.0225,332,BOS,1306920,1306920,1st Round Pick,2672640,sullija01_2013,sullija01,PF,20,45,892,13.5,0.534,0.022,0.28,12.6,22.1,17.5,6.2,1.3,1.9,10.3,14.9,1.3,1.4,2.7,0.146,-2.3,0.4,-1.9,0
Jared Sullinger,2014,58679000,0.0233,317,BOS,1365720,1365720,1st Round Pick,2790240,sullija01_2014,sullija01,PF,21,74,2041,16.4,0.497,0.231,0.226,13,20.6,16.7,10.1,0.9,1.8,10.7,24.1,1.9,2,3.9,0.091,0.1,-1.5,-1.4,0.3
Jared Sullinger,2015,63065000,0.0226,327,BOS,1424520,2269260,1st Round Pick,3693780,sullija01_2015,sullija01,PF,22,58,1566,17.9,0.503,0.26,0.182,10.1,20.9,15.4,14.2,1.4,2.1,9.3,23.6,1.9,2.1,4,0.123,1.3,-0.2,1.1,1.2
Jared Sullinger,2016,70000000,0.0324,268,BOS,2269260,,1st Round Pick,2269260,sullija01_2016,sullija01,PF,23,81,1915,16.7,0.476,0.128,0.2,10.6,27,18.7,15.5,1.9,1.9,10.4,21.8,1.3,3.6,4.8,0.121,0,0.7,0.6,1.3
Jared Sullinger,2017,94143000,0.0598,179,TOR,5628000,,Cap Space,5628000,sullija01_2017,sullija01,PF,24,11,118,6,0.366,0.383,0.17,9.6,16.3,12.9,3.7,1.7,0.7,7.3,20.7,-0.2,0.1,-0.1,-0.031,-5.1,-2.2,-7.2,-0.2
Jarell Eddie,2016,70000000,0.005,471,WAS,349032,,,,eddieja01_2016,eddieja01,SF,24,26,147,11,0.46,0.723,0.123,1.5,16.3,8.8,5,1.7,0.6,1.4,20.7,0,0.1,0.1,0.046,-0.3,-1.1,-1.5,0
Jarell Eddie,2017,94143000,0.0019,499,WAS,175000,,,175000,eddieja01_2017,eddieja01,SF,25,5,62,9.7,0.523,0.842,0.474,1.7,10.8,6.1,0,0.8,0,4.2,16.2,0.1,0,0.1,0.054,-0.8,-1.7,-2.4,0
Jarell Eddie,2018,99093000,2.00E-04,542,CHI,17224,,,17224,eddieja01_2018,eddieja01,SF,26,3,9,-1.9,0,1,0,0,12,6.1,0,5.6,0,0,9.8,0,0,0,-0.142,-9.1,0.8,-8.3,0
Jarell Eddie,2018,99093000,8.00E-04,506,BOS,83129,,10-Day Contract,83129,eddieja01_2018,eddieja01,SF,26,3,9,-1.9,0,1,0,0,12,6.1,0,5.6,0,0,9.8,0,0,0,-0.142,-9.1,0.8,-8.3,0
Jarell Martin,2016,70000000,0.0176,358,MEM,1230840,1286160,1st Round pick,2517000,martija01_2016,martija01,PF,21,27,380,14,0.534,0.017,0.534,11.2,14.7,12.9,6.4,1.1,1.7,11.7,19.2,0.5,0.2,0.8,0.1,-2,-1.8,-3.7,-0.2
Jarell Martin,2017,94143000,0.0137,372,MEM,1286160,1341600,1st Round pick,2627760,martija01_2017,martija01,PF,22,42,558,8.7,0.477,0.166,0.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,-0.2,0.8,0.6,0.054,-5.3,-0.6,-5.8,-0.5
Jarell Martin,2018,99093000,0.0148,382,MEM,1471382,2416222,1st Round pick,3887604,martija01_2018,martija01,PF,23,73,1661,10.5,0.516,0.198,0.234,6.6,15.8,11.1,7,1.2,2.8,13.6,17.1,0.1,1.2,1.3,0.038,-3.3,-0.7,-4,-0.8
Jarell Martin,2019,101869000,0.0237,297,ORL,2416222,,1st Round pick,2416222,martija01_2019,martija01,PF,24,42,328,9.4,0.528,0.548,0.106,3.5,20.5,11.9,7.8,0.4,2,9.2,15.9,0.1,0.4,0.5,0.073,-3.7,-0.2,-3.9,-0.2
Jaren Jackson Jr.,2021,109140000,0.0665,164,MEM,7257360,9180560,1st Round Pick,16437920,jacksja02_2021,jacksja02,C,21,11,258,18,0.551,0.48,0.336,6.9,18.7,12.7,6.8,2.2,6.3,9.5,25.9,0.2,0.5,0.7,0.123,-0.7,0.6,-0.1,0.1
Jarnell Stokes,2015,63065000,0.0115,450,MEM,725000,845059,,1570059,stokeja01_2015,stokeja01,PF,21,19,126,18.6,0.578,0,0.757,14.6,16.3,15.4,5.2,2.1,3.3,12.4,20.5,0.3,0.2,0.5,0.186,-1.3,0.1,-1.1,0
Jarnell Stokes,2016,70000000,0.0121,431,MIA,845059,980431,MLE,845059,stokeja01_2016,stokeja01,C,22,7,18,20,0.595,0,0.4,6.1,18.8,12.6,9.6,2.8,0,0,14.9,0.1,0,0.1,0.209,1.9,0.1,2,0
Jarnell Stokes,2017,94143000,0.0104,418,DEN,980431,1051245,Minimum Salary,150000,stokeja01_2017,stokeja01,C,23,2,7,31.5,0.798,0,2,15.9,15.6,15.8,40.1,7,0,0,11.4,0.1,0,0.1,0.48,4.9,11.9,16.8,0
Jarred Vanderbilt,2019,101869000,0.0082,459,DEN,838464,1663861,MLE,2255316,vandeja01_2019,vandeja01,PF,19,17,69,12.4,0.513,0.053,0.526,10.9,25.2,18,5.9,4.3,1.3,25.5,19.4,-0.1,0.1,0.1,0.037,-5.2,1,-4.2,0
Jarred Vanderbilt,2020,109140000,0.013,430,DEN,1416852,1663861,Cap Space,1416852,vandeja01_2020,vandeja01,PF,20,11,46,7.6,0.676,0.125,0.25,7.3,14.5,10.9,5.9,3.2,2,44.1,14.9,-0.1,0.1,0,-0.026,-6.6,0.5,-6,-0.1
Jarred Vanderbilt,2021,109140000,0.0152,400,MIN,1663861,,,,vandeja01_2021,vandeja01,PF,21,64,1139,16.2,0.612,0.021,0.432,10.8,24.7,17.5,9.3,2.7,3.5,15.9,12.3,1.6,1.5,3.1,0.132,-1.6,1,-0.6,0.4
Jarrett Allen,2018,99093000,0.0173,346,BRK,1713720,2034120,1st Round Pick,3747840,allenja01_2018,allenja01,C,19,72,1441,17.5,0.636,0.038,0.37,10.5,18.1,14.3,5.4,0.9,4.6,15.1,16.3,2.7,1.5,4.2,0.141,-0.9,0.1,-0.8,0.5
Jarrett Allen,2019,101869000,0.02,335,BRK,2034120,2376840,1st Round Pick,4410960,allenja01_2019,allenja01,C,20,80,2096,18.5,0.632,0.079,0.489,9.6,24,16.8,7.9,1,4.5,13,15.9,4.4,3.3,7.6,0.175,0.2,1.4,1.6,1.9
Jarrett Allen,2020,109140000,0.0218,313,BRK,2376840,3909902,1st Round Pick,6286742,allenja01_2020,allenja01,C,21,70,1852,20.7,0.664,0.013,0.581,12.3,24.9,18.7,8.9,1,4.2,11.7,14.9,5.2,2.9,8.2,0.212,1.4,1,2.3,2
Jarrett Allen,2021,109140000,0.0358,241,CLE,3909902,,1st Round Pick,3909902,allenja01_2021,allenja01,C,22,63,1864,20.1,0.661,0.039,0.602,11.6,26.3,18.9,8.7,0.8,4.3,14.1,16.6,4.3,2.1,6.4,0.166,1.4,-0.4,0.9,1.4
Jarrett Culver,2020,109140000,0.0533,184,MIN,5813640,6104280,1st Round Pick,11917920,culveja01_2020,culveja01,SG,20,63,1506,9.6,0.467,0.388,0.206,4.7,10.3,7.4,10.8,1.8,2.1,11.5,19.2,-1.2,1.1,-0.1,-0.004,-3.3,-0.7,-4,-0.8
Jarrett Culver,2021,109140000,0.0559,183,MIN,6104280,6395160,1st Round Pick,12499440,culveja01_2021,culveja01,SG,21,34,499,8.8,0.476,0.315,0.286,7.1,15.8,11.3,6.8,1.6,1.6,12.9,18.2,-0.4,0.3,-0.1,-0.006,-4.8,-1.8,-6.6,-0.6
Jarrett Jack,2013,58044000,0.093,125,GSW,5400000,5400000,MLE,5400000,jackja01_2013,jackja01,SG,29,79,2349,15.9,0.542,0.237,0.231,1,10.1,5.7,29.9,1.3,0.4,14.3,21,3.9,1.8,5.6,0.115,1.1,-0.6,0.5,1.4
Jarrett Jack,2014,58679000,0.1074,111,CLE,6300000,6300000,Cap Space,19400000,jackja01_2014,jackja01,PG,30,80,2252,11.5,0.498,0.265,0.213,1.1,10.3,5.6,22.7,1.3,0.8,14.8,17.8,0.9,1.4,2.3,0.049,-1.6,-0.5,-2.1,-0.1
Jarrett Jack,2015,63065000,0.0999,116,BRK,6300000,6300000,Cap Space,13100000,jackja01_2015,jackja01,PG,31,80,2241,14.6,0.522,0.179,0.278,1,11.3,6.1,27.3,1.7,0.5,17.2,22.6,1.1,1.4,2.6,0.055,-0.4,-0.7,-1.1,0.5
Jarrett Jack,2016,70000000,0.09,124,BRK,6300000,6300000,Cap Space,6800000,jackja01_2016,jackja01,PG,32,32,1027,14.5,0.505,0.285,0.313,1,14.1,7.4,35,1.7,0.6,18.8,21.7,0.5,0.4,0.9,0.043,0,-0.7,-0.7,0.3
Jarrett Jack,2017,94143000,0.0165,342,ATL,1551659,,,1551659,jackja01_2017,jackja01,PG,33,2,33,7.7,0.773,0.333,0.667,0,0,0,20.3,3,0,43.6,9.2,0,0,0,0.06,-4.8,3.4,-1.4,0
Jarrett Jack,2017,94143000,0.0053,479,BRK,500000,,,500000,jackja01_2017,jackja01,PG,33,2,33,7.7,0.773,0.333,0.667,0,0,0,20.3,3,0,43.6,9.2,0,0,0,0.06,-4.8,3.4,-1.4,0
Jarrett Jack,2018,99093000,0.0235,294,NYK,2328652,,Minimum Salary,2328652,jackja01_2018,jackja01,PG,34,62,1548,11.5,0.489,0.194,0.169,1.6,12.1,6.8,31.3,1.1,0.2,19.5,16.7,0.5,0.7,1.2,0.036,-1.6,-1.3,-2.8,-0.3
Jarrod Uthoff,2017,94143000,5.00E-04,534,TOR,50000,,,50000,uthofja01_2017,uthofja01,PF,23,9,115,13.9,0.487,0.237,0.184,7.7,14.9,11.1,12.8,0.9,3.1,6.8,18.1,0.1,0.1,0.2,0.083,-1.6,-0.7,-2.2,0
Jarvis Varnado,2013,58044000,7.00E-04,543,BOS,39003,39003,,39003,varnaja01_2013,varnaja01,PF,24,13,58,1.2,0.457,0,0.571,4.4,14,9.4,7.2,0.9,2.8,40.7,12.1,-0.1,0.1,-0.1,-0.059,-9.4,0,-9.5,-0.1
Jarvis Varnado,2013,58044000,5.00E-04,546,MIA,27859,27859,Minimum Salary,27859,varnaja01_2013,varnaja01,PF,24,13,58,1.2,0.457,0,0.571,4.4,14,9.4,7.2,0.9,2.8,40.7,12.1,-0.1,0.1,-0.1,-0.059,-9.4,0,-9.5,-0.1
Jason Collins,2013,58044000,0.0147,446,BOS,854389,1352181,Minimum Salary,854389,collija04_2013,collija04,C,34,38,384,3,0.476,0,1.103,6.9,11.3,9.2,2.9,1.6,2.1,29.5,7.5,-0.1,0.5,0.4,0.045,-7.9,1.2,-6.7,-0.4
Jason Collins,2014,58679000,0.0151,369,WAS,884293,,,,collija04_2014,collija04,C,35,22,172,4.1,0.485,0.125,0.167,4.9,8.3,6.6,3.5,2.4,0.5,21.4,8.9,-0.1,0.1,0.1,0.017,-6.4,-0.3,-6.7,-0.2
Jason Maxiell,2013,58044000,0.0861,134,DET,5000000,5000000,Bird Rights,5000000,maxieja01_2013,maxieja01,PF,29,72,1789,11.3,0.478,0,0.317,8.5,18,13.2,4.7,0.9,4.2,13.5,15.3,0.1,1.7,1.8,0.047,-3.3,-0.1,-3.4,-0.6
Jason Maxiell,2014,58679000,0.0426,241,ORL,2500000,2500000,MLE,2500000,maxieja01_2014,maxieja01,PF,30,34,488,8.1,0.459,0,0.295,6.5,13.5,10,2.8,0.8,3.2,10.6,12.4,-0.1,0.4,0.3,0.029,-4.2,0,-4.2,-0.3
Jason Maxiell,2015,63065000,0.0209,416,CHO,1316809,,Minimum Salary,,maxieja01_2015,maxieja01,PF,31,61,878,10.4,0.455,0,0.37,10.5,15.1,12.7,3.4,1.1,4,11.5,13.1,0.1,1.2,1.4,0.074,-3.8,0.6,-3.2,-0.3
Jason Richardson,2013,58044000,0.0999,119,PHI,5799625,5799625,Bird Rights,12003875,richaja01_2013,richaja01,SG,32,33,936,12.6,0.495,0.497,0.098,2.2,13.4,7.7,8.6,2.3,1.2,6.9,18.5,0.3,1.1,1.4,0.07,-0.9,0.5,-0.5,0.4
Jason Richardson,2015,63065000,0.1047,108,PHI,6601125,,Bird Rights,6601125,richaja01_2015,richaja01,SG,34,19,416,11.7,0.458,0.539,0.124,3.2,14.5,8.6,16.6,1.6,0.6,7.9,21.3,0,0.4,0.4,0.045,-0.9,-0.4,-1.3,0.1
Jason Smith,2013,58044000,0.0431,253,NOH,2500000,2500000,Bird Rights,3500000,smithja02_2013,smithja02,C,26,51,876,16.8,0.544,0.012,0.299,8.6,16.9,12.7,7,0.9,4.3,12.5,23.4,1.1,0.6,1.7,0.095,-1.4,-0.3,-1.6,0.1
Jason Smith,2014,58679000,0.0426,242,NOP,2500000,2500000,Bird Rights,2500000,smithja02_2014,smithja02,PF,27,31,830,12.4,0.495,0,0.177,7,18.5,12.7,5.6,0.7,2.9,8.4,18.2,0.5,0.4,0.9,0.054,-2.4,-1.3,-3.6,-0.3
Jason Smith,2015,63065000,0.052,209,NYK,3278000,,Mini MLE,3278000,smithja02_2015,smithja02,C,28,82,1785,12,0.497,0.071,0.258,6.2,15,10.5,13.5,0.9,2.1,13.6,19.7,0.5,0.7,1.2,0.032,-2.4,-1.4,-3.8,-0.8
Jason Smith,2016,70000000,0.0614,175,ORL,4300000,,Cap Space,4300000,smithja02_2016,smithja02,C,29,76,1181,14.6,0.513,0.032,0.133,4.9,15.8,10.3,8.6,1.4,4.6,9.7,22.1,0.4,1.4,1.8,0.072,-2.5,0.3,-2.2,-0.1
Jason Smith,2017,94143000,0.0531,192,WAS,5000000,5225000,Cap Space,10225000,smithja02_2017,smithja02,C,30,74,1068,13.6,0.598,0.237,0.155,6.8,20.4,13.6,5,1,4.2,14.2,16.7,1,1.3,2.3,0.103,-2.1,0.4,-1.8,0.1
Jason Smith,2018,99093000,0.0527,195,WAS,5225000,5450000,Cap Space,5225000,smithja02_2018,smithja02,C,31,33,285,8.8,0.455,0.278,0.183,7.2,13.9,10.5,7.4,0.5,4,11.4,21.7,-0.2,0.3,0,0.003,-5.4,-1,-6.4,-0.3
Jason Smith,2019,101869000,0.0535,202,MIL,5450000,,Cap Space,5450000,smithja02_2019,smithja02,PF-C,32,20,190,9.8,0.492,0.441,0.271,9,20.2,14.6,9.7,0.7,3.1,16.4,17.5,0,0.2,0.2,0.038,-3.7,-1,-4.7,-0.1
Jason Terry,2013,58044000,0.0861,138,BOS,5000000,5000000,MLE,15675000,terryja01_2013,terryja01,SG,35,79,2124,12.8,0.566,0.511,0.202,1.1,7.6,4.4,14.9,1.6,0.4,12.6,18,2.1,1.9,4,0.091,0,-0.2,-0.2,1
Jason Terry,2014,58679000,0.0959,122,BRK,5625313,5625313,MLE,11475626,terryja01_2014,terryja01,PG,36,35,570,7.4,0.501,0.678,0.099,0.8,6.9,3.9,15.3,1.2,0,14.5,15.3,0,0.2,0.2,0.016,-2.3,-1.2,-3.5,-0.2
Jason Terry,2015,63065000,0.0928,125,HOU,5850313,,MLE,5850313,terryja01_2015,terryja01,SG,37,77,1641,11.4,0.579,0.724,0.108,1,7.1,4.1,13.8,2,0.9,13.7,14.3,2,1.5,3.6,0.104,-0.1,0.6,0.5,1
Jason Terry,2016,70000000,0.0214,326,HOU,1499187,,Minimum Salary,1499187,terryja01_2016,terryja01,SG,38,72,1258,10.2,0.54,0.694,0.088,1.2,5.7,3.5,12.4,1.8,0.6,11.1,15,1.1,0.4,1.5,0.057,-0.7,-0.9,-1.6,0.1
Jason Terry,2017,94143000,0.0165,334,MIL,1551659,,Minimum Salary,1551659,terryja01_2017,terryja01,SG,39,74,1365,9.1,0.6,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-1.4,0.5,-0.9,0.4
Jason Terry,2018,99093000,0.0235,295,MIL,2328652,,Minimum Salary,2328652,terryja01_2018,terryja01,SG,40,51,814,8.1,0.525,0.747,0.058,0.7,6.2,3.5,9.7,2.6,1.4,13.7,10.1,0.1,0.6,0.7,0.042,-2.6,0.6,-2,0
Jason Thompson,2013,58044000,0.0904,129,SAC,5250000,5250000,Bird Rights,26012500,thompja02_2013,thompja02,PF,26,82,2285,14.6,0.533,0.004,0.277,8.4,19.5,13.8,6,1.1,2.1,10.8,18.2,2.7,0.9,3.6,0.075,-1,-1.6,-2.6,-0.3
Jason Thompson,2014,58679000,0.0962,121,SAC,5643750,5643750,Bird Rights,20762500,thompja02_2014,thompja02,PF,27,82,2007,11.1,0.523,0,0.292,8.5,21.3,14.8,4.1,0.8,2.3,14.5,14.4,0.9,1.7,2.7,0.064,-2.9,-0.4,-3.2,-0.6
