date,TeamA,TeamB,bestodds,bestodds,pct bets A,pct bet B,Number of bets,TeamA,TeamB,A_bestodds,B_bestodds,pct bets A,pct bet B,c_Total,c_TotalResult,c_AwaySP,c_HomeSP,c_AwayScore,c_HomeScore
5/21/2024,MIL,MIA,o8-105,u8-106,0.97,0.03,25415,MIL,MIA,-134,118,0.71,0.29,8,Over,R. Gasser,Tr. Rogers,7,5
5/21/2024,TEX,PHI,o8.5-105,u8.5+100,0.89,0.11,26950,TEX,PHI,145,-165,0.1,0.9,8,Under,Jon. Gray,R. Suarez,2,5
5/21/2024,SF,PIT,o9+102,u8.5+100,0.9,0.1,23850,SF,PIT,-132,116,0.7,0.3,8.5,Over,L. Webb,M. Perez,6,7
5/21/2024,MIN,WAS,o8.5-105,u8.5-108,0.86,0.14,20851,MIN,WAS,-175,158,0.74,0.26,8.5,Over,J. Ryan,P. Corbin,10,0
5/21/2024,BOS,TB,o8.5+100,u8-102,0.94,0.06,21073,BOS,TB,120,-135,0.26,0.74,8,Under,C. Criswell,Z. Littell,5,2
5/21/2024,SEA,NYY,o8+100,u8+100,0.97,0.03,27449,SEA,NYY,140,-158,0.1,0.9,8.5,Over,B. Woo,C. Schmidt,6,3
5/21/2024,CHW,TOR,o7-105,u7-109,0.99,0.01,24213,CHW,TOR,165,-190,0.07,0.93,7,Under,G. Crochet,Y. Kikuchi,5,0
5/21/2024,DET,KC,o9+100,u8.5-104,0.92,0.08,22229,DET,KC,-102,-107,0.25,0.75,9,Over,C. Mize,A. Marsh,3,10
5/21/2024,ATL,CHC,o11.5-103,u11.5+100,0.34,0.66,33109,ATL,CHC,-120,110,0.68,0.32,11.5,Under,C. Morton,J. Assad,3,4
5/21/2024,LAA,HOU,o9-104,u8.5+100,0.96,0.04,22012,LAA,HOU,170,-195,0.13,0.87,9,Over,G. Canning,C. Javier,5,6
5/21/2024,COL,OAK,o7.5-115,u7.5+100,0.96,0.04,17236,COL,OAK,110,-124,0.27,0.73,7.5,Over,C. Quantrill,S. Alexander,4,5
5/21/2024,AZ,LAD,o8.5-102,u8.5-105,0.96,0.04,30625,AZ,LAD,143,-160,0.08,0.92,8.5,Over,B. Pfaadt,G. Stone,7,3
5/22/2024,BAL,STL,o9+100,u9-108,0.95,0.05,28126,BAL,STL,-155,140,0.72,0.28,9,Push,J. Means,K. Gibson,4,5
5/22/2024,MIN,WAS,o9.5-105,u9.5-110,0.94,0.06,18564,MIN,WAS,-124,110,0.7,0.3,9.5,Under,S. Woods-Richardson,J. Irvin,3,2
5/22/2024,NYM,CLE,o9.5-103,u9+102,0.95,0.05,24410,NYM,CLE,-110,-105,0.22,0.78,9,Push,J. Quintana,T. McKenzie,3,6
5/22/2024,BAL,STL,o9-105,u9-109,0.97,0.03,15696,BAL,STL,-125,110,0.67,0.33,9,Push,J. Means,K. Gibson,4,5
5/22/2024,LAA,HOU,o9+100,u9-110,0.96,0.04,23087,LAA,HOU,170,-200,0.16,0.84,9,Under,T. Anderson,H. Brown,2,1
5/22/2024,DET,KC,o7-105,u7-105,0.95,0.05,25349,DET,KC,-114,100,0.45,0.55,7,Over,T. Skubal,C. Ragans,3,8
5/22/2024,MIL,MIA,o7-110,u7+100,0.99,0.01,22633,MIL,MIA,-130,115,0.73,0.27,7,Under,F. Peralta,J. Luzardo,0,1
5/22/2024,TEX,PHI,o10-102,u9.5+100,0.78,0.22,30009,TEX,PHI,102,-115,0.16,0.84,9.5,Over,D. Dunning,T. Walker,4,11
5/22/2024,SF,PIT,o7.5+100,u7.5-118,0.99,0.01,25071,SF,PIT,105,-120,0.26,0.74,7.5,Over,B. Snell,J. Jones,9,5
5/22/2024,SD,CIN,o9.5+100,u9.5-115,0.25,0.75,23133,SD,CIN,-125,110,0.64,0.36,9.5,Over,M. King,N. Martinez,7,3
5/22/2024,BOS,TB,o7.5-105,u7.5-105,0.99,0.01,23627,BOS,TB,124,-139,0.3,0.7,7.5,Over,B. Bello,R. Pepiot,8,5
5/22/2024,SEA,NYY,o8.5-110,u8.5-105,0.88,0.12,23860,SEA,NYY,136,-156,0.16,0.84,8.5,Over,Br. Miller,N. Cortes Jr.,3,7
5/22/2024,CHW,TOR,o8-110,u8-105,0.86,0.14,14616,CHW,TOR,325,-238,0.08,0.92,8,Over,N. Nastrini,C. Bassitt,2,9
5/22/2024,ATL,CHC,o9+100,u8.5+100,0.92,0.08,28505,ATL,CHC,-130,114,0.77,0.23,8.5,Over,M. Fried,J. Steele,9,2
5/22/2024,COL,OAK,o8-105,u8-114,0.99,0.01,19876,COL,OAK,125,350,0.2,0.8,8,Under,A. Gomber,M. Spence,4,3
5/22/2024,AZ,LAD,o8-102,u8-109,0.99,0.01,32882,AZ,LAD,270,-300,0.07,0.93,8,Under,B. Hughes,T. Glasnow,6,0
5/23/2024,SEA,NYY,o7.5-109,u7.5+100,0.97,0.03,31948,SEA,NYY,133,-150,0.12,0.88,7.5,Under,L. Castillo,L. Gil,0,5
5/23/2024,SF,PIT,o8-105,u8-108,0.98,0.02,25657,SF,PIT,160,-182,0.16,0.84,8,Over,E. Miller,P. Skenes,7,6
5/23/2024,TEX,PHI,o8-115,u8+100,0.82,0.18,27005,TEX,PHI,178,-190,0.08,0.92,8,Under,A. Heaney,Z. Wheeler,2,5
5/23/2024,SD,CIN,o9.5+100,u9.5-115,0.58,0.42,20634,SD,CIN,-109,100,0.48,0.52,9.5,Over,M. Waldron,F. Montas,8,4
5/23/2024,ATL,CHC,o9+102,u8.5+100,0.9,0.1,20669,ATL,CHC,105,-115,0.67,0.33,9,Under,A. Smith-Shawver,B. Brown,3,0
5/23/2024,COL,OAK,o7.5-114,u8+100,0.98,0.02,19412,COL,OAK,102,-115,0.25,0.75,7.5,Over,R. Feltner,J. Estes,9,10
5/23/2024,TOR,DET,o7.5-110,u7.5-105,0.98,0.02,27394,TOR,DET,-104,-108,0.46,0.54,7.5,Over,K. Gausman,J. Flaherty,9,1
5/23/2024,BAL,CHW,o8.5+100,u8-102,0.89,0.11,34164,BAL,CHW,-225,200,0.89,0.11,8,Over,G. Rodriguez,M. Clevinger,8,6
5/24/2024,ATL,PIT,o9-112,u9+102,0.74,0.26,13692,ATL,PIT,-175,152,0.85,0.15,9,Over,R. Kerr,B. Falter,5,11
5/24/2024,TOR,DET,o8.5-105,u8.5+100,0.88,0.12,21345,TOR,DET,-112,102,0.72,0.28,8.5,Under,A. Manoah,K. Maeda,2,6
5/24/2024,SEA,WAS,o8-104,u8-105,0.98,0.02,19361,SEA,WAS,-124,110,0.76,0.24,8,Under,G. Kirby,M. Gore,1,6
5/24/2024,KC,TB,o8-107,u8-105,0.97,0.03,34093,KC,TB,-118,105,0.63,0.37,8,Over,S. Lugo,S. Armstrong,8,1
5/24/2024,SF,NYM,o8+105,u7.5-102,0.99,0.01,24546,SF,NYM,125,-140,0.21,0.79,8,Over,K. Harrison,C. Scott,8,7
5/24/2024,LAD,CIN,o10.5-104,u10+105,0.5,0.5,32907,LAD,CIN,-155,140,0.86,0.14,10,Over,J. Paxton,G. Ashcraft,6,9
5/24/2024,MIL,BOS,o9.5-109,u9.5-105,0.73,0.27,20735,MIL,BOS,115,-132,0.17,0.83,9.5,Under,J. Koenig,K. Crawford,7,2
5/24/2024,TEX,MIN,o9+100,u8.5+100,0.96,0.04,13439,TEX,MIN,136,-159,0.14,0.86,8.5,Under,J. Urena,B. Ober,2,3
5/24/2024,BAL,CHW,o7.5-110,u7.5-105,0.99,0.01,26682,BAL,CHW,-245,210,0.92,0.08,7.5,Over,C. Burnes,C. Flexen,6,4
5/24/2024,PHI,COL,o11-102,u10.5+100,0.79,0.21,33225,PHI,COL,-205,180,0.91,0.09,11,Under,C. Sanchez,T. Blach,2,3
5/24/2024,CLE,LAA,o8-105,u7.5+100,0.95,0.05,23173,CLE,LAA,-110,100,0.6,0.4,8,Over,L. Allen,P. Sandoval,10,4
5/24/2024,NYY,SD,o7.5+102,u7-105,0.94,0.06,27833,NYY,SD,-118,110,0.7,0.3,7,Over,C. Rodon,Y. Darvish,8,0
5/24/2024,HOU,OAK,o8.5+100,u8.5-114,0.81,0.19,27358,HOU,OAK,-175,160,0.89,0.11,8.5,Over,J. Verlander,R. Stripling,6,3
5/24/2024,MIA,AZ,o8-105,u7.5-104,0.98,0.02,30994,MIA,AZ,165,-185,0.1,0.9,7.5,Under,B. Garrett,Z. Gallen,3,0
5/25/2024,TOR,DET,o8.5+102,u8+100,0.9,0.1,19886,TOR,DET,100,-108,0.58,0.42,8,Under,J. Berrios,R. Olson,1,2
5/25/2024,SF,NYM,o8.5-103,u8-103,0.97,0.03,24940,SF,NYM,125,-141,0.28,0.72,8,Over,J. Hicks,L. Severino,7,2
5/25/2024,BAL,CHW,o8-115,u8-102,0.74,0.26,15221,BAL,CHW,-165,148,0.85,0.15,8,Push,A. Suarez,E. Fedde,5,3
5/25/2024,TEX,MIN,o9+100,u8.5+100,0.82,0.18,16029,TEX,MIN,126,-140,0.18,0.82,9,Under,M. Lorenzen,C. Paddack,3,5
5/25/2024,ATL,PIT,o8.5-105,u8.5-106,0.84,0.16,25203,ATL,PIT,-150,140,0.76,0.24,8.5,Under,R. Lopez,M. Keller,1,4
5/25/2024,SEA,WAS,o9-105,u9-105,0.66,0.34,19053,SEA,WAS,-159,140,0.74,0.26,9,Under,L. Gilbert,T. Williams,1,3
5/25/2024,HOU,OAK,o8.5+105,u8.5-115,0.86,0.14,16918,HOU,OAK,-145,135,0.83,0.17,8.5,Under,S. Arrighetti,J. Sears,1,3
5/25/2024,KC,TB,o7.5+100,u7.5-106,0.97,0.03,27863,KC,TB,-108,100,0.52,0.48,7.5,Over,B. Singer,A. Civale,7,4
5/25/2024,MIL,BOS,o9.5+102,u9+100,0.72,0.28,15454,MIL,BOS,130,-148,0.23,0.77,9.5,Under,J. Koenig,N. Pivetta,6,3
5/25/2024,LAD,CIN,o9.5-105,u9.5-110,0.75,0.25,27470,LAD,CIN,-143,132,0.78,0.22,9.5,Under,W. Buehler,H. Greene,1,3
5/25/2024,CHC,STL,o8.5-105,u8+105,0.79,0.21,22391,CHC,STL,-105,-106,0.33,0.67,8.5,Over,J. Taillon,M. Mikolas,6,7
5/25/2024,PHI,COL,o10.5-102,u10.5-110,0.57,0.43,29317,PHI,COL,-235,210,0.92,0.08,10.5,Over,A. Nola,Dak. Hudson,8,4
5/25/2024,CLE,LAA,o8+100,u7.5-105,0.94,0.06,19220,CLE,LAA,-144,135,0.79,0.21,8,Under,T. Bibee,J. Soriano,4,3
5/25/2024,NYY,SD,o7.5+110,u7+100,0.86,0.14,26460,NYY,SD,106,-120,0.59,0.41,7,Under,M. Stroman,D. Cease,4,1
5/25/2024,MIA,AZ,o9.5-102,u9.5-110,0.58,0.42,20664,MIA,AZ,175,-185,0.15,0.85,9.5,Under,S. Sanchez,J. Montgomery,2,3
5/26/2024,TOR,DET,o8-108,u8-106,0.93,0.07,15398,TOR,DET,125,115,0.63,0.37,8,Over,Y. Kikuchi,C. Mize,11,14
5/26/2024,LAD,CIN,o9+100,u9-110,0.91,0.09,16095,LAD,CIN,-205,190,0.8,0.2,9,Under,Y. Yamamoto,B. Suter,1,4
5/26/2024,MIL,BOS,o8.5-105,u8.5-110,0.85,0.15,13823,MIL,BOS,125,-140,0.34,0.66,8.5,Under,T. Myers,T. Houck,1,2
5/26/2024,SEA,WAS,o9.5-105,u9-105,0.86,0.14,17715,SEA,WAS,-174,480,0.69,0.31,9,Over,B. Woo,P. Corbin,9,5
5/26/2024,ATL,PIT,o8-109,u7.5+105,0.94,0.06,25955,ATL,PIT,-230,222,0.78,0.22,8,Over,C. Sale,M. Perez,8,1
5/26/2024,SF,NYM,o8-102,u7.5-102,0.93,0.07,17145,SF,NYM,-110,140,0.64,0.36,8,Under,L. Webb,S. Manaea,3,4
5/26/2024,KC,TB,o8+100,u7.5+115,0.97,0.03,15595,KC,TB,950,-125,0.45,0.55,7.5,Under,M. Wacha,T. Bradley,1,4
5/26/2024,TEX,MIN,o8-105,u8-109,0.78,0.22,6467,TEX,MIN,145,-165,0.15,0.85,8,Push,G. Garabito,P. Lopez,6,2
5/26/2024,BAL,CHW,o7+100,u6.5+104,0.96,0.04,15014,BAL,CHW,-165,142,0.85,0.15,7,Under,K. Bradish,G. Crochet,4,1
5/26/2024,PHI,COL,o10-108,u9.5+100,0.81,0.19,23486,PHI,COL,-205,185,0.92,0.08,10,Under,R. Suarez,C. Quantrill,2,5
5/26/2024,HOU,OAK,o9+100,u8.5+100,0.87,0.13,16312,HOU,OAK,-165,145,0.82,0.18,8.5,Under,R. Blanco,T. Ferguson,5,2
5/26/2024,CLE,LAA,o8.5+100,u8-103,0.89,0.11,19881,CLE,LAA,-110,-103,0.67,0.33,8,Over,B. Lively,R. Detmers,5,4
5/26/2024,MIA,AZ,o9-104,u8.5+100,0.74,0.26,10910,MIA,AZ,120,-130,0.21,0.79,9,Under,R. Weathers,B. Walston,3,1
5/26/2024,NYY,SD,o8+100,u7.5+100,0.8,0.2,25859,NYY,SD,-125,114,0.83,0.17,7.5,Under,C. Schmidt,J. Musgrove,2,5
5/26/2024,CHC,STL,o8.5-102,u8-102,0.87,0.13,24602,CHC,STL,125,-141,0.21,0.79,8,Under,J. Assad,S. Gray,3,4
5/27/2024,BOS,BAL,o9-110,u9+100,0.81,0.19,21961,BOS,BAL,136,-155,0.16,0.84,9,Over,C. Criswell,C. Irvin,3,11
5/27/2024,KC,MIN,o7.5-110,u7.5+100,0.74,0.26,23153,KC,MIN,145,-165,0.2,0.8,8,Over,A. Marsh,J. Ryan,5,6
5/27/2024,TOR,CHW,o9-110,u9-108,0.91,0.09,19806,TOR,CHW,-200,180,0.85,0.15,9,Under,C. Bassitt,N. Nastrini,5,1
5/27/2024,WAS,ATL,o13.5-107,u9-110,0.9,0.1,21669,WAS,ATL,180,650,0.09,0.91,9,Over,M. Parker,C. Morton,8,4
5/27/2024,CLE,COL,o11-112,u11+100,0.49,0.51,29075,CLE,COL,-130,118,0.75,0.25,11,Over,X. Curry,A. Molina,6,8
5/27/2024,CHC,MIL,o8-110,u8-104,0.98,0.02,26955,CHC,MIL,-110,-104,0.25,0.75,8,Under,J. Steele,R. Gasser,1,5
5/27/2024,STL,CIN,o9.5+105,u9+100,0.62,0.38,23920,STL,CIN,136,-158,0.23,0.77,9,Under,L. Lynn,N. Lodolo,1,3
5/27/2024,PHI,SF,o8-110,u8-108,0.98,0.02,35108,PHI,SF,115,-134,0.48,0.52,8,Over,T. Walker,B. Snell,4,8
5/27/2024,MIA,SD,o7.5-102,u7.5-112,0.98,0.02,23986,MIA,SD,172,-190,0.14,0.86,7.5,Under,Tr. Rogers,M. King,1,2
5/27/2024,HOU,SEA,o7.5-105,u7.5+100,0.98,0.02,32352,HOU,SEA,-125,110,0.67,0.33,7,Under,F. Valdez,Br. Miller,2,3
5/28/2024,LAD,NYM,o7.5-115,u7.5-102,0.86,0.14,24869,LAD,NYM,-195,185,0.82,0.18,7.5,Under,T. Glasnow,Ty. Megill,5,2
5/28/2024,BOS,BAL,o8-115,u8-102,0.9,0.1,25909,BOS,BAL,150,-167,0.14,0.86,8,Over,B. Bello,G. Rodriguez,8,3
5/28/2024,STL,CIN,o9.5-102,u9.5-115,0.63,0.37,22810,STL,CIN,115,-124,0.26,0.74,9.5,Under,K. Gibson,A. Abbott,7,1
5/28/2024,OAK,TB,o8-105,u7.5+100,0.98,0.02,11475,OAK,TB,150,-170,0.11,0.89,8,Under,M. Spence,Z. Littell,3,0
5/28/2024,WAS,ATL,o8.5+100,u8+100,0.87,0.13,21128,WAS,ATL,222,-250,0.13,0.87,8.5,Under,J. Irvin,M. Fried,0,2
5/28/2024,KC,MIN,o7.5+100,u7.5-115,0.98,0.02,26631,KC,MIN,-132,115,0.63,0.37,7.5,Under,C. Ragans,S. Woods-Richardson,2,4
5/28/2024,TOR,CHW,o7.5-105,u7.5-104,0.92,0.08,19543,TOR,CHW,-215,192,0.88,0.12,7.5,Over,K. Gausman,J. Woodford,7,2
5/28/2024,CHC,MIL,o8+100,u7.5+100,0.98,0.02,15858,CHC,MIL,140,-160,0.13,0.87,8,Over,B. Brown,F. Peralta,6,3
5/28/2024,LAD,NYM,o8.5-102,u8-102,0.86,0.14,13061,LAD,NYM,-120,115,0.74,0.26,7.5,Under,T. Glasnow,Ty. Megill,5,2
5/28/2024,AZ,TEX,o8.5+100,u8-102,0.93,0.07,13944,AZ,TEX,110,-125,0.52,0.48,8,Under,B. Pfaadt,N. Eovaldi,2,4
5/28/2024,CLE,COL,o10.5-108,u12-105,0.76,0.24,28505,CLE,COL,-130,210,0.75,0.25,10.5,Over,T. McKenzie,R. Feltner,13,7
5/28/2024,NYY,LAA,o9+100,u8.5+105,0.93,0.07,33614,NYY,LAA,-180,158,0.88,0.12,8.5,Under,N. Cortes Jr.,G. Canning,3,4
5/28/2024,MIA,SD,o7-110,u7+104,0.96,0.04,18634,MIA,SD,120,-135,0.18,0.82,7,Under,J. Luzardo,M. Waldron,0,4
5/28/2024,HOU,SEA,o7.5+110,u7+105,0.96,0.04,20906,HOU,SEA,110,-125,0.26,0.74,7.5,Under,H. Brown,L. Castillo,2,4
5/28/2024,PHI,SF,o7.5+105,u7+100,0.98,0.02,16660,PHI,SF,-196,170,0.82,0.18,7,Under,Z. Wheeler,E. Miller,0,1
5/29/2024,PIT,DET,o7.5-109,u7.5+100,0.98,0.02,5381,PIT,DET,-134,123,0.18,0.82,6.5,Over,J. Jones,T. Skubal,0,8
5/29/2024,STL,CIN,o9.5+100,u9.5-115,0.52,0.48,14338,STL,CIN,106,-122,0.32,0.68,9.5,Under,A. Pallante,F. Montas,5,3
5/29/2024,AZ,TEX,o9-105,u9-110,0.9,0.1,15580,AZ,TEX,116,-132,0.2,0.8,9,Under,R. Nelson,D. Dunning,1,6
5/29/2024,PIT,DET,o7.5-115,u6.5+100,0.98,0.02,27995,PIT,DET,128,120,0.2,0.8,6.5,Over,J. Jones,T. Skubal,0,8
5/29/2024,PHI,SF,o7.5-105,u7.5-105,0.97,0.03,26727,PHI,SF,-126,116,0.68,0.32,7.5,Under,C. Sanchez,K. Harrison,6,1
5/29/2024,MIA,SD,o7-110,u7-103,0.93,0.07,19164,MIA,SD,158,-180,0.13,0.87,7,Over,B. Garrett,Y. Darvish,9,1
5/29/2024,LAD,NYM,o8.5-120,u8.5+100,0.83,0.17,26778,LAD,NYM,-118,110,0.7,0.3,8.5,Over,J. Paxton,D. Peterson,10,3
5/29/2024,BOS,BAL,o7+100,u7+102,0.97,0.03,23138,BOS,BAL,158,-180,0.19,0.81,7,Push,K. Crawford,C. Burnes,1,6
5/29/2024,OAK,TB,o8-104,u8-114,0.97,0.03,15989,OAK,TB,160,-180,0.16,0.84,8,Under,J. Estes,R. Pepiot,3,4
5/29/2024,WAS,ATL,o8.5+100,u8.5-112,0.79,0.21,20189,WAS,ATL,130,-148,0.16,0.84,8.5,Over,M. Gore,S. Schwellenbach,7,2
5/29/2024,CHC,MIL,o7.5-115,u7.5+100,0.95,0.05,35638,CHC,MIL,-145,130,0.62,0.38,7.5,Over,S. Imanaga,B. Wilson,6,10
5/29/2024,KC,MIN,o7.5+100,u7.5-115,0.95,0.05,31307,KC,MIN,115,-130,0.27,0.73,7.5,Under,S. Lugo,B. Ober,6,1
5/29/2024,TOR,CHW,o8.5+100,u8-102,0.65,0.35,18978,TOR,CHW,-198,180,0.86,0.14,8,Under,A. Manoah,C. Flexen,3,1
5/29/2024,CLE,COL,o11+100,u11-115,0.87,0.13,22335,CLE,COL,-148,132,0.82,0.18,11,Push,L. Allen,T. Blach,4,7
5/29/2024,NYY,LAA,o8.5+100,u8+100,0.52,0.48,37688,NYY,LAA,-205,185,0.85,0.15,8.5,Under,L. Gil,T. Anderson,2,1
5/29/2024,HOU,SEA,o7-112,u7+100,0.9,0.1,30908,HOU,SEA,-105,-108,0.33,0.67,7,Under,J. Verlander,G. Kirby,1,2
5/30/2024,CHC,MIL,o8.5+100,u8-102,0.66,0.34,23264,CHC,MIL,106,-120,0.26,0.74,8.5,Over,J. Taillon,C. Rea,4,6
5/30/2024,OAK,TB,o8.5+100,u8+100,0.56,0.44,12142,OAK,TB,295,-160,0.15,0.85,8.5,Over,H. Harris,S. Armstrong,5,6
5/30/2024,KC,MIN,o8.5+100,u8-104,0.91,0.09,24693,KC,MIN,1150,-159,0.29,0.71,8.5,Over,D. Lynch IV,C. Paddack,6,7
5/30/2024,HOU,SEA,o7.5+100,u7+110,0.9,0.1,29489,HOU,SEA,118,-130,0.19,0.81,7.5,Under,S. Arrighetti,L. Gilbert,4,0
5/30/2024,DET,BOS,o7.5+105,u7+105,0.97,0.03,30115,DET,BOS,105,-120,0.24,0.76,7,Under,J. Flaherty,N. Pivetta,5,0
5/30/2024,AZ,NYM,o7-105,u7-107,0.98,0.02,29979,AZ,NYM,-120,108,0.58,0.42,7,Under,Z. Gallen,C. Scott,2,3
5/30/2024,WAS,ATL,o9+100,u8.5+100,0.88,0.12,29115,WAS,ATL,165,-185,0.14,0.86,9,Under,T. Williams,R. Kerr,3,1
5/30/2024,NYY,LAA,o8.5-110,u8.5+100,0.75,0.25,38900,NYY,LAA,-170,160,0.87,0.13,8.5,Over,C. Rodon,P. Sandoval,8,3
5/31/2024,CIN,CHC,o8.5-115,u8.5+100,0.97,0.03,29741,CIN,CHC,116,480,0.23,0.77,8.5,Over,G. Ashcraft,J. Assad,5,4
5/31/2024,STL,PHI,o8+100,u7.5-102,0.82,0.18,33432,STL,PHI,180,-205,0.11,0.89,8,Under,M. Mikolas,A. Nola,2,4
5/31/2024,TB,BAL,o8-110,u8-105,0.88,0.12,33361,TB,BAL,135,-140,0.19,0.81,8,Under,A. Civale,A. Suarez,1,3
5/31/2024,PIT,TOR,o8.5+100,u8+100,0.77,0.23,16039,PIT,TOR,158,-175,0.16,0.84,8.5,Under,B. Falter,J. Berrios,3,5
5/31/2024,TEX,MIA,o8.5-120,u8.5+110,0.92,0.08,25223,TEX,MIA,-135,122,0.65,0.35,8.5,Over,J. Urena,S. Sanchez,2,8
5/31/2024,AZ,NYM,o7.5+102,u7+100,0.88,0.12,23723,AZ,NYM,108,-120,0.25,0.75,7.5,Over,J. Montgomery,L. Severino,9,10
5/31/2024,DET,BOS,o8.5-102,u8.5-115,0.81,0.19,21588,DET,BOS,145,-165,0.24,0.76,8.5,Over,K. Maeda,T. Houck,3,7
5/31/2024,WAS,CLE,o7.5-112,u7.5-104,0.98,0.02,31165,WAS,CLE,210,-235,0.09,0.91,7.5,Over,P. Corbin,T. Bibee,1,7
5/31/2024,OAK,ATL,o8.5-105,u8-105,0.69,0.31,25233,OAK,ATL,210,-225,0.07,0.93,8.5,Under,J. Sears,R. Lopez,2,4
5/31/2024,SD,KC,o8+110,u7.5-105,0.98,0.02,25501,SD,KC,-129,116,0.57,0.43,7.5,Over,D. Cease,M. Wacha,11,8
5/31/2024,CHW,MIL,o8-103,u8-105,0.98,0.02,20851,CHW,MIL,158,-175,0.1,0.9,8,Over,E. Fedde,T. Myers,5,12
5/31/2024,MIN,HOU,o8-105,u8-109,0.89,0.11,30267,MIN,HOU,-104,-112,0.31,0.69,8,Under,P. Lopez,R. Blanco,6,1
5/31/2024,LAA,SEA,o7+105,u6.5+100,0.95,0.05,28459,LAA,SEA,136,-155,0.12,0.88,7,Over,J. Soriano,B. Woo,4,5
5/31/2024,COL,LAD,o8.5-108,u8.5-108,0.94,0.06,26849,COL,LAD,290,-340,0.04,0.96,8.5,Under,Dak. Hudson,W. Buehler,4,1
5/31/2024,NYY,SF,o7.5-110,u7.5-105,0.97,0.03,25980,NYY,SF,-134,120,0.76,0.24,7.5,Over,M. Stroman,J. Hicks,6,2
6/1/2024,PIT,TOR,o8+100,u7.5-104,0.98,0.02,22224,PIT,TOR,130,-145,0.14,0.86,7.5,Over,M. Keller,Y. Kikuchi,8,1
6/1/2024,TB,BAL,o8-105,u7.5+105,0.98,0.02,29403,TB,BAL,143,-155,0.12,0.88,8,Over,T. Bradley,K. Bradish,5,9
6/1/2024,CHW,MIL,o7.5+100,u7+100,0.98,0.02,26894,CHW,MIL,150,-165,0.1,0.9,7,Push,G. Crochet,R. Gasser,3,4
6/1/2024,TEX,MIA,o8-108,u8-105,0.89,0.11,16898,TEX,MIA,100,-115,0.44,0.56,8,Under,M. Lorenzen,R. Weathers,7,0
6/1/2024,MIN,HOU,o7.5+105,u7.5-112,0.94,0.06,19735,MIN,HOU,110,-121,0.32,0.68,7.5,Under,J. Ryan,F. Valdez,2,5
6/1/2024,AZ,NYM,o8.5-102,u8+100,0.87,0.13,14979,AZ,NYM,110,-122,0.17,0.83,8,Over,S. Cecconi,S. Manaea,10,5
6/1/2024,DET,BOS,o8.5-108,u8.5-105,0.59,0.41,21022,DET,BOS,-104,-109,0.47,0.53,8.5,Over,R. Olson,C. Criswell,3,6
6/1/2024,WAS,CLE,o8-105,u7.5-105,0.97,0.03,19134,WAS,CLE,125,-140,0.13,0.87,7.5,Under,M. Parker,B. Lively,2,3
6/1/2024,SD,KC,o9.5+100,u9+100,0.96,0.04,18574,SD,KC,105,-115,0.5,0.5,9.5,Over,R. Vasquez,A. Marsh,7,3
6/1/2024,OAK,ATL,o8-102,u7.5+105,0.97,0.03,21593,OAK,ATL,265,-300,0.05,0.95,8,Over,J. O'Loughlin,C. Sale,11,9
6/1/2024,CIN,CHC,o7.5+100,u7+105,0.91,0.09,27358,CIN,CHC,125,-135,0.21,0.79,7,Over,H. Greene,J. Steele,5,7
6/1/2024,STL,PHI,o7.5+100,u7+102,0.96,0.04,31993,STL,PHI,140,-160,0.1,0.9,7,Push,S. Gray,R. Suarez,1,6
6/1/2024,LAA,SEA,o7.5+102,u7+100,0.99,0.01,20507,LAA,SEA,155,-160,0.14,0.86,7,Over,R. Detmers,Br. Miller,0,9
6/1/2024,NYY,SF,o7.5+105,u7.5-110,0.81,0.19,30080,NYY,SF,-104,-108,0.63,0.37,7.5,Over,C. Poteet,L. Webb,7,3
6/1/2024,COL,LAD,o7.5+100,u7.5-108,0.86,0.14,26732,COL,LAD,270,-300,0.08,0.92,7.5,Under,C. Quantrill,Y. Yamamoto,1,4
6/2/2024,MIN,HOU,o8-105,u8-106,0.88,0.12,21441,MIN,HOU,130,-143,0.25,0.75,8,Under,S. Woods-Richardson,H. Brown,4,3
6/2/2024,DET,BOS,o9.5+102,u9+105,0.92,0.08,18175,DET,BOS,136,-155,0.15,0.85,9.5,Over,C. Mize,B. Bello,8,4
6/2/2024,OAK,ATL,o9+105,u8.5+100,0.95,0.05,18554,OAK,ATL,225,-250,0.08,0.92,8.5,Under,L. Medina,C. Morton,1,3
6/2/2024,TB,BAL,o9-102,u9-110,0.91,0.09,24072,TB,BAL,110,-129,0.16,0.84,9,Under,Z. Littell,C. Irvin,4,3
6/2/2024,PIT,TOR,o8-110,u8-105,0.91,0.09,14893,PIT,TOR,150,-175,0.17,0.83,8,Over,Q. Priester,C. Bassitt,4,5
6/2/2024,AZ,NYM,o8-115,u8-105,0.86,0.14,18543,AZ,NYM,-109,-105,0.5,0.5,8,Over,B. Pfaadt,J. Quintana,5,4
6/2/2024,WAS,CLE,o8-107,u8-105,0.87,0.13,19594,WAS,CLE,117,-130,0.14,0.86,8,Under,J. Irvin,C. Carrasco,5,2
6/2/2024,TEX,MIA,o8.5+100,u8.5-118,0.92,0.08,13631,TEX,MIA,-125,110,0.75,0.25,8.5,Under,A. Heaney,Tr. Rogers,6,0
6/2/2024,SD,KC,o8-115,u8+100,0.92,0.08,22532,SD,KC,700,-124,0.32,0.68,8,Under,M. King,C. Ragans,3,4
