date,AwayTeam,HomeTeam,Away_bestodds,Home_bestodds,pct_bet_home,pct_bet_away,Total,O_bestodds,U_bestodds,pct_bet_over,pct_bet_under,TotalResult,Volume,AwaySP,HomeSP,AwayScore,HomeScore
8/19/2024,BAL,NYM,123,-135,0.74,0.26,9,-105,102,0.92,0.08,Under,39677,Tr. Rogers,D. Peterson,3,4
8/19/2024,PIT,TEX,140,-154,0.8,0.2,9,102,102,0.94,0.06,Under,18629,L. Ortiz2,D. Dunning,3,4
8/19/2024,LAA,KC,220,-240,0.91,0.09,8.5,-115,100,0.94,0.06,Under,33170,C. Fulmer,S. Lugo,3,5
8/19/2024,BOS,HOU,130,-138,0.78,0.22,8,-110,-105,0.93,0.07,Over,35260,T. Houck,Y. Kikuchi,4,5
8/19/2024,MIN,SD,155,-165,0.8,0.2,7,105,-108,0.96,0.04,Over,26228,Z. Matthews,M. King,3,5
8/19/2024,TB,OAK,-120,106,0.29,0.71,7.5,100,-115,0.96,0.04,Under,29045,T. Bradley,J. Boyle,0,3
8/19/2024,CHW,SF,220,-230,0.93,0.07,8,100,-102,0.92,0.08,Push,23274,J. Cannon,K. Harrison,3,5
8/19/2024,SEA,LAD,130,-146,0.85,0.15,8,104,100,0.87,0.13,Under,33235,B. Woo,G. Stone,0,3
8/20/2024,AZ,MIA,-122,115,0.22,0.78,7.5,102,102,0.98,0.02,Under,24688,E. Rodriguez,E. Cabrera,3,1
8/20/2024,COL,WAS,143,-152,0.9,0.1,8,100,-110,0.96,0.04,Under,18336,A. Gomber,D. Herz,3,1
8/20/2024,CLE,NYY,133,-140,0.9,0.1,8,100,-105,0.9,0.1,Over,34624,M. Boyd,L. Gil,9,5
8/20/2024,CIN,TOR,110,-124,0.73,0.27,8.5,100,-110,0.92,0.08,Over,17958,C. Spiers,J. Berrios,3,10
8/20/2024,BAL,NYM,110,-125,0.7,0.3,8.5,-114,105,0.91,0.09,Over,24683,D. Kremer,J. Quintana,9,5
8/20/2024,PHI,ATL,-150,136,0.24,0.76,8,102,100,0.88,0.12,Under,33094,Z. Wheeler,R. Lopez,1,3
8/20/2024,MIL,STL,105,-115,0.62,0.38,7.5,-110,100,0.96,0.04,Under,27444,F. Montas,E. Fedde,3,2
8/20/2024,DET,CHC,126,-145,0.84,0.16,8,-114,100,0.93,0.07,Under,13379,A. Faedo,J. Assad,1,3
8/20/2024,PIT,TEX,120,117,0.86,0.14,8,-112,100,0.93,0.07,Under,17731,M. Keller,C. Bradford,4,0
8/20/2024,BOS,HOU,-104,-105,0.78,0.22,8.5,-114,100,0.95,0.05,Over,24435,N. Pivetta,R. Blanco,6,5
8/20/2024,LAA,KC,170,-200,0.93,0.07,7.5,100,-102,0.86,0.14,Over,23431,T. Anderson,C. Ragans,9,5
8/20/2024,MIN,SD,-117,105,0.46,0.54,8,-102,102,0.96,0.04,Over,22764,B. Ober,M. Perez,5,7
8/20/2024,TB,OAK,-120,105,0.37,0.63,7.5,-110,105,0.93,0.07,Under,16448,S. Baz,J. Estes,1,0
8/20/2024,CHW,SF,370,-250,0.95,0.05,7.5,-115,-103,0.96,0.04,Under,20265,D. Martin,R. Ray,1,4
8/20/2024,SEA,LAD,140,-155,0.9,0.1,9,100,100,0.79,0.21,Push,25379,Br. Miller,W. Buehler,3,6
8/21/2024,BAL,NYM,150,-141,0.69,0.31,8.5,100,105,0.85,0.15,Under,20629,C. Irvin,S. Manaea,3,4
8/21/2024,BOS,HOU,120,-135,0.8,0.2,8.5,-114,100,0.86,0.14,Under,21426,C. Criswell,J. Verlander,4,1
8/21/2024,PIT,TEX,163,-152,0.81,0.19,8.5,-105,-115,0.65,0.35,Under,14070,D. German,A. Heaney,0,1
8/21/2024,CHW,SF,205,-245,0.94,0.06,6.5,-112,100,0.95,0.05,Over,22759,G. Crochet,L. Webb,6,2
8/21/2024,MIN,SD,106,-122,0.74,0.26,8.5,100,-110,0.89,0.11,Over,20361,S. Woods-Richardson,M. Waldron,11,4
8/21/2024,AZ,MIA,-162,145,0.18,0.82,9,100,104,0.84,0.16,Over,23405,J. Montgomery,R. Munoz,10,8
8/21/2024,COL,WAS,143,-158,0.85,0.15,8,100,-103,0.8,0.2,Under,16913,T. Gordon,M. Parker,1,6
8/21/2024,CLE,NYY,175,-195,0.87,0.13,8.5,-110,100,0.91,0.09,Over,27364,J. Cantillo,N. Cortes Jr.,1,8
8/21/2024,CIN,TOR,-115,106,0.59,0.41,8,100,-107,0.89,0.11,Over,18579,N. Martinez,Ye. Rodriguez,11,7
8/21/2024,PHI,ATL,-104,-105,0.55,0.45,8,100,-105,0.94,0.06,Under,33387,A. Nola,M. Fried,3,2
8/21/2024,MIL,STL,100,-115,0.56,0.44,7.5,110,105,0.93,0.07,Over,21653,T. Myers,K. Gibson,6,10
8/21/2024,DET,CHC,120,-125,0.79,0.21,7.5,-113,100,0.84,0.16,Over,11819,B. Brieske,J. Taillon,8,2
8/21/2024,LAA,KC,170,-184,0.85,0.15,0,100,-105,0.83,0.17,Over,26430,R. Contreras,M. Lorenzen,0,3
8/21/2024,TB,OAK,-130,115,0.24,0.76,7,105,100,0.67,0.33,Under,19896,R. Pepiot,M. Spence,4,2
8/21/2024,SEA,LAD,160,-180,0.89,0.11,8,100,100,0.95,0.05,Over,29433,L. Gilbert,J. Flaherty,4,8
8/22/2024,COL,WAS,136,-150,0.78,0.22,8.5,155,100,0.81,0.19,Over,22279,C. Quantrill,P. Corbin,3,8
8/22/2024,CLE,NYY,175,-182,0.88,0.12,8,-106,-102,0.95,0.05,Under,24486,G. Williams,G. Cole,0,6
8/22/2024,MIL,STL,-125,115,0.3,0.7,8,-106,100,0.96,0.04,Under,27040,F. Peralta,M. Mikolas,0,3
8/22/2024,DET,CHC,163,-178,0.83,0.17,7.5,-105,100,0.97,0.03,Over,13899,T. Holton,J. Steele,2,10
8/22/2024,TB,OAK,-117,100,0.3,0.7,7.5,105,105,0.9,0.1,Under,19664,J. Springs,O. Bido,1,3
8/22/2024,CIN,PIT,130,-150,0.77,0.23,7,-110,102,0.96,0.04,Push,33139,N. Lodolo,P. Skenes,0,7
8/22/2024,LAA,TOR,130,-150,0.86,0.14,9,100,-105,0.93,0.07,Under,13616,B. Burke,R. Burr,3,5
8/22/2024,PHI,ATL,105,-115,0.63,0.37,7.5,-105,100,0.93,0.07,Under,28631,C. Sanchez,S. Schwellenbach,2,3
8/22/2024,HOU,BAL,143,-160,0.79,0.21,7.5,-110,-104,0.91,0.09,Under,38910,S. Arrighetti,C. Burnes,6,0
8/22/2024,NYM,SD,136,-157,0.79,0.21,7,105,-110,0.96,0.04,Over,35946,L. Severino,D. Cease,8,3
8/23/2024,CIN,PIT,-104,-112,0.74,0.26,8,-105,-105,0.77,0.23,Over,15711,B. Farmer,B. Falter,5,6
8/23/2024,HOU,BAL,-118,105,0.37,0.63,8,-105,-104,0.88,0.12,Over,28060,H. Brown,C. Povich,5,7
8/23/2024,COL,NYY,290,-340,0.96,0.04,8,-105,-107,0.94,0.06,Under,32493,K. Freeland,C. Rodon,0,3
8/23/2024,LAA,TOR,175,-188,0.9,0.1,8.5,-106,-105,0.89,0.11,Over,17281,J. Kochanowicz,C. Bassitt,4,5
8/23/2024,AZ,BOS,110,-122,0.71,0.29,9.5,-110,-105,0.81,0.19,Over,30524,R. Nelson,B. Bello,12,2
8/23/2024,CHC,MIA,-121,106,0.32,0.68,8.5,100,-103,0.89,0.11,Over,13949,K. Hendricks,M. Meyer,6,3
8/23/2024,TEX,CLE,130,-135,0.77,0.23,7,-105,105,0.9,0.1,Over,21058,N. Eovaldi,T. Bibee,5,3
8/23/2024,WAS,ATL,235,-260,0.92,0.08,7.5,105,-115,0.95,0.05,Under,25278,M. Gore,C. Sale,2,3
8/23/2024,PHI,KC,1150,-134,0.73,0.27,9.5,102,-105,0.9,0.1,Over,26384,T. Walker,M. Wacha,4,7
8/23/2024,DET,CHW,-150,140,0.22,0.78,9,-118,100,0.88,0.12,Under,13071,K. Montero,C. Flexen,5,2
8/23/2024,STL,MIN,135,-152,0.81,0.19,8.5,-110,-103,0.83,0.17,Under,18791,A. Pallante,D. Festa,6,1
8/23/2024,NYM,SD,120,-134,0.72,0.28,8,100,-102,0.96,0.04,Under,24900,P. Blackburn,J. Musgrove,0,7
8/23/2024,MIL,OAK,-112,102,0.24,0.76,7.5,-105,-105,0.95,0.05,Over,16918,A. Civale,J. Sears,11,3
8/23/2024,TB,LAD,170,-198,0.94,0.06,8.5,100,105,0.94,0.06,Over,21608,T. Alexander,Bo. Miller,3,7
8/23/2024,SF,SEA,295,-148,0.85,0.15,7,-106,-105,0.94,0.06,Over,19740,H. Birdsong,L. Castillo,5,6
8/24/2024,COL,NYY,285,-300,0.96,0.04,9.5,-102,-105,0.73,0.27,Over,19659,B. Blalock,W. Warren,9,2
8/24/2024,LAA,TOR,160,-177,0.89,0.11,8,-104,100,0.98,0.02,Under,16433,C. Fulmer,B. Francis,1,3
8/24/2024,HOU,BAL,270,-109,0.35,0.65,8,102,112,0.93,0.07,Under,18599,F. Valdez,A. Suarez,2,3
8/24/2024,MIL,OAK,-120,110,0.22,0.78,7.5,100,-108,0.88,0.12,Over,15393,C. Rea,J. Boyle,9,5
8/24/2024,SF,SEA,100,-108,0.64,0.36,6,-104,-105,0.97,0.03,Over,13929,B. Snell,G. Kirby,4,3
8/24/2024,CHC,MIA,-195,175,0.2,0.8,8,102,-110,0.96,0.04,Over,13651,S. Imanaga,V. Bellozo,14,2
8/24/2024,AZ,BOS,118,-115,0.63,0.37,9.5,100,-110,0.81,0.19,Under,19578,Z. Gallen,K. Crawford,4,1
8/24/2024,CIN,PIT,-106,-105,0.51,0.49,9.5,102,110,0.84,0.16,Over,11632,J. Aguiar,J. Woodford,10,2
8/24/2024,DET,CHW,-235,200,0.09,0.91,7.5,-105,-107,0.9,0.1,Over,19094,T. Skubal,K. Bush,13,4
8/24/2024,STL,MIN,125,-138,0.81,0.19,7.5,-103,-105,0.93,0.07,Under,15438,S. Gray,P. Lopez,0,6
8/24/2024,TEX,CLE,120,-130,0.77,0.23,8,100,-102,0.87,0.13,Over,17145,Jon. Gray,B. Lively,5,13
8/24/2024,PHI,KC,-108,100,0.55,0.45,9.5,100,-115,0.86,0.14,Over,19851,R. Suarez,B. Singer,11,2
8/24/2024,WAS,ATL,155,-166,0.9,0.1,8,100,-105,0.87,0.13,Under,12081,J. Irvin,C. Morton,2,4
8/24/2024,NYM,SD,125,-137,0.8,0.2,7.5,105,105,0.94,0.06,Over,14898,D. Peterson,M. King,7,1
8/24/2024,TB,LAD,196,235,0.94,0.06,7.5,-103,-106,0.97,0.03,Over,23824,T. Bradley,C. Kershaw,9,8
8/25/2024,WAS,ATL,165,-190,0.92,0.08,8.5,-105,-102,0.73,0.27,Under,15671,D. Herz,R. Lopez,5,1
8/25/2024,COL,NYY,220,-250,0.97,0.03,9,100,-105,0.96,0.04,Over,22885,A. Gomber,M. Stroman,3,10
8/25/2024,CIN,PIT,135,-105,0.63,0.37,8.5,-106,105,0.97,0.03,Under,17019,N. Martinez,L. Ortiz2,3,4
8/25/2024,AZ,BOS,115,-124,0.7,0.3,9.5,-103,105,0.72,0.28,Over,21694,M. Kelly,T. Houck,7,5
8/25/2024,LAA,TOR,150,-160,0.9,0.1,8,-110,102,0.77,0.23,Over,14292,T. Anderson,K. Gausman,2,8
8/25/2024,TEX,CLE,110,-124,0.81,0.19,8,-102,-105,0.89,0.11,Under,11864,C. Bradford,M. Boyd,2,4
8/25/2024,CHC,MIA,1000,150,0.14,0.86,9,-105,-105,0.97,0.03,Push,14706,J. Assad,A. Oller,2,7
8/25/2024,DET,CHW,-140,140,0.16,0.84,9,-106,-110,0.77,0.23,Over,10814,B. Brieske,J. Cannon,9,4
8/25/2024,STL,MIN,120,-139,0.84,0.16,9,-110,100,0.88,0.12,Under,11056,E. Fedde,Z. Matthews,3,2
8/25/2024,PHI,KC,125,188,0.77,0.23,10.5,102,-102,0.87,0.13,Over,20679,K. Allard,S. Lugo,11,3
8/25/2024,MIL,OAK,-140,125,0.16,0.84,8,-112,100,0.89,0.11,Under,17130,F. Montas,J. Estes,3,4
8/25/2024,TB,LAD,205,-230,0.93,0.07,9,-102,-110,0.93,0.07,Under,16428,J. Lopez,G. Stone,1,3
8/25/2024,SF,SEA,120,-140,0.79,0.21,7,-105,-107,0.94,0.06,Push,16125,R. Ray,B. Woo,3,4
8/25/2024,NYM,SD,105,-120,0.69,0.31,8.5,105,105,0.94,0.06,Under,18422,J. Quintana,M. Perez,2,3
8/25/2024,HOU,BAL,-105,-105,0.51,0.49,8,-109,100,0.73,0.27,Over,36830,Y. Kikuchi,D. Kremer,6,3
8/26/2024,KC,CLE,-125,650,0.34,0.66,9,100,100,0.76,0.24,Under,17584,C. Ragans,N. Sandlin,4,3
8/26/2024,TOR,BOS,136,-152,0.85,0.15,9,105,100,0.93,0.07,Over,33412,J. Berrios,Z. Kelly,7,3
8/26/2024,CHC,PIT,100,-115,0.7,0.3,8.5,-105,-110,0.9,0.1,Over,22123,J. Taillon,M. Keller,18,8
8/26/2024,HOU,PHI,170,-185,0.86,0.14,8,-105,-103,0.94,0.06,Under,26581,R. Blanco,Z. Wheeler,2,3
8/26/2024,KC,CLE,122,-120,0.68,0.32,9,100,100,0.95,0.05,Under,17332,C. Ragans,N. Sandlin,4,3
8/26/2024,NYY,WAS,-185,165,0.14,0.86,9,-102,-113,0.84,0.16,Under,29504,N. Cortes Jr.,M. Parker,5,2
8/26/2024,TOR,BOS,136,-140,0.81,0.19,9,102,100,0.86,0.14,Over,20008,J. Berrios,Z. Kelly,7,3
8/26/2024,ATL,MIN,115,-115,0.67,0.33,8,-106,-105,0.9,0.1,Over,31190,M. Fried,B. Ober,10,6
8/26/2024,SD,STL,102,-120,0.68,0.32,9,100,105,0.75,0.25,Over,22562,R. Vasquez,K. Gibson,7,4
8/26/2024,DET,CHW,-135,130,0.19,0.81,9,-103,100,0.82,0.18,Push,18574,T. Madden,D. Martin,6,3
8/26/2024,MIA,COL,1100,-110,0.6,0.4,10.5,-108,-105,0.72,0.28,Under,23511,E. Cabrera,R. Feltner,2,3
8/26/2024,TB,SEA,115,-130,0.79,0.21,6.5,105,102,0.59,0.41,Under,24688,R. Pepiot,Br. Miller,1,5
8/27/2024,KC,CLE,140,-155,0.75,0.25,9,-110,-102,0.93,0.07,Under,30044,M. Lorenzen,G. Williams,6,1
8/27/2024,CHC,PIT,-120,106,0.32,0.68,7.5,-118,100,0.91,0.09,Over,19922,J. Steele,J. Jones,9,5
8/27/2024,HOU,PHI,123,-135,0.81,0.19,9,-105,-112,0.72,0.28,Under,26122,J. Verlander,A. Nola,0,5
8/27/2024,LAA,DET,132,-154,0.86,0.14,9.5,100,100,0.66,0.34,Under,16145,J. Cueto,B. Hurter,2,6
8/27/2024,OAK,CIN,120,-134,0.87,0.13,10,100,-105,0.8,0.2,Under,12480,M. Spence,J. Junis,5,4
8/27/2024,NYY,WAS,-250,222,0.08,0.92,9,-110,100,0.79,0.21,Under,27353,G. Cole,P. Corbin,2,4
8/27/2024,TOR,BOS,118,-134,0.75,0.25,9.5,-105,-110,0.8,0.2,Under,20002,Ye. Rodriguez,C. Criswell,3,6
8/27/2024,ATL,MIN,-112,-104,0.42,0.58,8.5,-103,100,0.83,0.17,Over,19074,S. Schwellenbach,S. Woods-Richardson,8,6
8/27/2024,SD,STL,-144,125,0.25,0.75,8,-110,105,0.9,0.1,Over,26283,D. Cease,M. Mikolas,7,5
8/27/2024,SF,MIL,-102,390,0.73,0.27,8,-106,105,0.93,0.07,Over,19447,L. Webb,T. Myers,5,4
8/27/2024,MIA,COL,138,-145,0.79,0.21,11.5,-105,-105,0.61,0.39,Over,18589,R. Munoz,C. Quantrill,9,8
8/27/2024,TB,SEA,145,-160,0.86,0.14,6.5,-110,-108,0.93,0.07,Under,17614,J. Springs,L. Gilbert,3,2
8/27/2024,NYM,AZ,-105,-110,0.73,0.27,8,100,110,0.9,0.1,Over,25677,S. Manaea,B. Pfaadt,8,3
8/27/2024,BAL,LAD,165,220,0.91,0.09,8.5,-110,-105,0.93,0.07,Under,32831,C. Irvin,J. Flaherty,3,2
8/28/2024,CHC,PIT,145,-164,0.81,0.19,8,102,100,0.87,0.13,Over,21027,K. Hendricks,P. Skenes,14,10
8/28/2024,KC,CLE,140,-152,0.71,0.29,8,-105,102,0.96,0.04,Over,20962,M. Wacha,T. Bibee,5,7
8/28/2024,HOU,PHI,-120,1000,0.64,0.36,10,-105,100,0.61,0.39,Push,26849,S. Arrighetti,T. Walker,10,0
8/28/2024,TB,SEA,138,-150,0.84,0.16,6.5,100,105,0.97,0.03,Over,12233,D. Rasmussen,L. Castillo,2,6
8/28/2024,TEX,CHW,NA,NA,0,0,9,NA,NA,0,0,Under,NA,J. Leiter,M. Foster,4,3
8/28/2024,OAK,CIN,105,-120,0.71,0.29,10,-105,-102,0.77,0.23,Over,15812,O. Bido,F. Cruz,9,6
8/28/2024,NYY,WAS,-112,192,0.12,0.88,9,-110,-105,0.78,0.22,Under,24652,C. Rodon,M. Gore,2,5
8/28/2024,TOR,BOS,120,-134,0.78,0.22,9,100,102,0.95,0.05,Under,20967,C. Bassitt,B. Bello,0,3
8/28/2024,ATL,MIN,-139,122,0.25,0.75,7.5,110,105,0.93,0.07,Under,26748,C. Sale,D. Festa,5,1
8/28/2024,SD,STL,-124,106,0.32,0.68,8,-109,102,0.94,0.06,Under,22224,J. Musgrove,A. Pallante,3,4
8/28/2024,SF,MIL,145,-162,0.84,0.16,8,-102,-115,0.99,0.01,Push,18094,K. Harrison,F. Peralta,3,5
8/28/2024,TEX,CHW,-109,205,0.14,0.86,9,-104,-110,0.69,0.31,Under,7128,J. Leiter,M. Foster,4,3
8/28/2024,LAA,DET,140,-159,0.87,0.13,9,-104,-105,0.92,0.08,Under,11657,G. Canning,M. Englert,2,3
8/28/2024,MIA,COL,120,-129,0.72,0.28,11,100,-112,0.8,0.2,Under,18720,M. Meyer,K. Freeland,2,8
8/28/2024,NYM,AZ,123,-120,0.71,0.29,9,100,104,0.95,0.05,Over,20634,L. Severino,E. Rodriguez,5,8
8/28/2024,BAL,LAD,100,-110,0.65,0.35,8.5,-104,-107,0.91,0.09,Over,27333,C. Burnes,W. Buehler,4,6
8/29/2024,LAA,DET,152,-175,0.87,0.13,9,-106,-104,0.77,0.23,Under,12328,J. Kochanowicz,K. Montero,3,0
8/29/2024,TEX,CHW,-275,500,0.12,0.88,8.5,-112,100,0.79,0.21,Under,13252,N. Eovaldi,N. Nastrini,2,1
8/29/2024,SF,MIL,112,-122,0.81,0.19,8,100,-102,0.87,0.13,Under,15277,H. Birdsong,A. Civale,0,6
8/29/2024,SD,STL,-102,-110,0.39,0.61,7.5,-105,100,0.9,0.1,Under,19412,M. King,S. Gray,1,4
8/29/2024,MIA,COL,120,-130,0.69,0.31,11.5,105,-103,0.55,0.45,Over,12354,V. Bellozo,B. Blalock,12,8
8/29/2024,NYM,AZ,105,-120,0.68,0.32,8,100,100,0.87,0.13,Under,17332,D. Peterson,R. Nelson,3,2
8/29/2024,OAK,CIN,122,-134,0.73,0.27,10.5,-108,100,0.76,0.24,Over,12939,J. Ginn,J. Aguiar,9,10
8/29/2024,ATL,PHI,148,-125,0.81,0.19,8,100,-102,0.74,0.26,Over,18902,C. Morton,C. Sanchez,4,5
8/29/2024,TOR,BOS,120,-130,0.82,0.18,8,-103,-105,0.86,0.14,Under,21825,B. Francis,K. Crawford,2,0
8/29/2024,KC,HOU,140,-158,0.8,0.2,7.5,100,102,0.9,0.1,Over,24117,B. Singer,H. Brown,3,6
8/29/2024,BAL,LAD,123,-140,0.87,0.13,8.5,-105,110,0.83,0.17,Over,24668,C. Povich,Bo. Miller,3,6
8/30/2024,MIL,CIN,-115,360,0.26,0.74,8.5,-115,100,0.66,0.34,Over,18447,C. Rea,N. Martinez,5,4
8/30/2024,BOS,DET,-118,104,0.34,0.66,8.5,-110,100,0.86,0.14,Over,14358,T. Houck,C. Mize,7,5
8/30/2024,MIL,CIN,102,-115,0.56,0.44,8.5,105,100,0.61,0.39,Over,6295,C. Rea,N. Martinez,5,4
8/30/2024,ATL,PHI,120,-134,0.79,0.21,7.5,100,-115,0.74,0.26,Over,18256,R. Lopez,R. Suarez,7,2
8/30/2024,CHC,WAS,-154,138,0.2,0.8,8,100,-105,0.86,0.14,Over,16075,S. Imanaga,J. Irvin,7,6
8/30/2024,SD,TB,110,-118,0.71,0.29,7.5,-105,-109,0.9,0.1,Over,18089,M. Perez,T. Bradley,13,5
8/30/2024,STL,NYY,160,-184,0.92,0.08,8.5,-110,100,0.88,0.12,Over,17130,E. Fedde,M. Stroman,3,6
8/30/2024,PIT,CLE,130,-148,0.85,0.15,8.5,100,102,0.91,0.09,Over,18503,B. Falter,B. Lively,8,10
8/30/2024,OAK,TEX,125,225,0.84,0.16,8.5,-108,-108,0.92,0.08,Over,14353,J. Sears,Jon. Gray,9,2
8/30/2024,TOR,MIN,160,-182,0.85,0.15,8,100,105,0.93,0.07,Under,13919,K. Gausman,P. Lopez,0,2
8/30/2024,NYM,CHW,-152,190,0.06,0.94,9.5,-105,100,0.84,0.16,Under,12394,Ty. Megill,J. Cannon,5,1
8/30/2024,KC,HOU,160,-180,0.85,0.15,7.5,-105,-105,0.94,0.06,Under,18503,S. Lugo,F. Valdez,2,3
8/30/2024,BAL,COL,-139,130,0.18,0.82,11,-115,100,0.7,0.3,Under,20250,A. Suarez,A. Gomber,5,3
8/30/2024,SEA,LAA,-186,162,0.11,0.89,NA,-105,-105,0.55,0.45,#N/A,11299,#N/A,#N/A,NA,NA
8/30/2024,LAD,AZ,-130,120,0.26,0.74,8.5,-107,-110,0.91,0.09,Over,16610,C. Kershaw,Z. Gallen,10,9
8/30/2024,MIA,SF,240,-275,0.94,0.06,7.5,-118,105,0.87,0.13,Under,16388,A. Oller,B. Snell,1,3
8/31/2024,STL,NYY,145,950,0.94,0.06,9.5,-102,-103,0.81,0.19,Over,13833,K. Gibson,W. Warren,6,5
8/31/2024,CHC,WAS,-110,280,0.3,0.7,9,-114,100,0.89,0.11,Under,12611,J. Assad,D. Herz,5,3
8/31/2024,SD,TB,112,-110,0.68,0.32,8,-106,-105,0.95,0.05,Over,10062,R. Vasquez,S. Baz,4,11
8/31/2024,PIT,CLE,170,-190,0.87,0.13,8.5,-105,-105,0.94,0.06,Under,9476,L. Ortiz2,M. Boyd,3,0
8/31/2024,BOS,DET,128,-140,0.81,0.19,7.5,-109,-105,0.93,0.07,Under,14762,N. Pivetta,T. Skubal,1,2
8/31/2024,OAK,TEX,143,-165,0.82,0.18,8.5,-108,-109,0.93,0.07,Under,12500,J. Estes,C. Bradford,2,3
8/31/2024,NYM,CHW,-190,175,0.08,0.92,9,-110,-104,0.82,0.18,Under,10546,J. Quintana,D. Martin,5,3
8/31/2024,KC,HOU,110,-125,0.8,0.2,7.5,105,102,0.88,0.12,Under,12793,C. Ragans,Y. Kikuchi,2,5
8/31/2024,TOR,MIN,124,-139,0.84,0.16,9,-108,-106,0.64,0.36,Over,8017,J. Berrios,Z. Matthews,15,0
8/31/2024,ATL,PHI,148,-165,0.86,0.14,7.5,-115,100,0.86,0.14,Under,16009,M. Fried,Z. Wheeler,0,3
8/31/2024,MIL,CIN,-130,115,0.23,0.77,8.5,110,100,0.92,0.08,Over,10980,F. Montas,F. Cruz,5,4
8/31/2024,BAL,COL,-139,140,0.08,0.92,11,-110,-108,0.67,0.33,Over,13692,D. Kremer,R. Feltner,5,7
8/31/2024,LAD,AZ,-130,118,0.26,0.74,9.5,102,102,0.76,0.24,Over,14217,G. Stone,M. Kelly,8,6
8/31/2024,MIA,SF,123,-140,0.88,0.12,7.5,-112,100,0.86,0.14,Under,10152,E. Cabrera,M. Black,4,3
8/31/2024,SEA,LAA,-164,145,0.14,0.86,7.5,100,-104,0.94,0.06,Over,12768,B. Woo,T. Anderson,4,5
9/1/2024,MIL,CIN,300,116,0.25,0.75,9.5,100,-105,0.76,0.24,Under,11662,T. Myers,B. Williamson,3,4
9/1/2024,STL,NYY,210,-240,0.95,0.05,9.5,-105,100,0.83,0.17,Over,19881,M. Mikolas,N. Cortes Jr.,14,7
9/1/2024,CHC,WAS,-126,115,0.28,0.72,9,-104,-105,0.94,0.06,Over,12530,J. Wicks,M. Parker,14,1
9/1/2024,SD,TB,-120,410,0.29,0.71,7,102,105,0.91,0.09,Push,16337,D. Cease,R. Pepiot,4,3
9/1/2024,BOS,DET,-108,-105,0.34,0.66,9.5,102,-115,0.79,0.21,Under,8441,C. Criswell,B. Brieske,1,4
9/1/2024,PIT,CLE,135,-155,0.86,0.14,7.5,-105,-105,0.89,0.11,Under,11182,M. Keller,A. Cobb,1,6
9/1/2024,NYM,CHW,-176,158,0.09,0.91,7.5,-104,100,0.86,0.14,Under,15943,S. Manaea,G. Crochet,2,0
9/1/2024,KC,HOU,140,-155,0.86,0.14,8.5,100,-110,0.92,0.08,Over,13485,A. Marsh,R. Blanco,2,7
9/1/2024,TOR,MIN,750,-267,0.9,0.1,7.5,-102,-105,0.82,0.18,Under,13192,Ye. Rodriguez,B. Ober,3,4
9/1/2024,OAK,TEX,116,-125,0.79,0.21,9,110,102,0.92,0.08,Over,9673,M. Spence,W. Pennington,4,6
9/1/2024,BAL,COL,-188,163,0.11,0.89,10.5,100,102,0.76,0.24,Under,14989,Z. Eflin,T. Blach,6,1
9/1/2024,MIA,SF,235,-275,0.92,0.08,7,105,-102,0.69,0.31,Over,12884,D. McCaughan,L. Webb,7,5
9/1/2024,SEA,LAA,-176,162,0.17,0.83,9,100,100,0.89,0.11,Under,13394,Br. Miller,C. Dana,2,3
9/1/2024,LAD,AZ,-105,-108,0.59,0.41,9,102,-105,0.92,0.08,Over,16898,J. Wrobleski,B. Pfaadt,3,14
9/1/2024,ATL,PHI,112,-129,0.8,0.2,8,-115,100,0.73,0.27,Under,32029,S. Schwellenbach,A. Nola,2,3
9/2/2024,STL,MIL,145,-162,0.88,0.12,7.5,-104,-110,0.89,0.11,Over,22850,A. Pallante,F. Peralta,3,9
9/2/2024,CHW,BAL,360,-420,0.94,0.06,8,100,-112,0.88,0.12,Over,21022,C. Flexen,C. Burnes,3,13
9/2/2024,CLE,KC,-102,-110,0.69,0.31,7.5,100,-109,0.96,0.04,Under,22184,G. Williams,M. Wacha,4,2
9/2/2024,HOU,CIN,-160,140,0.2,0.8,9.5,100,-115,0.78,0.22,Under,22305,J. Verlander,J. Aguiar,3,5
9/2/2024,LAD,AZ,-130,116,0.28,0.72,9,102,100,0.88,0.12,Over,28156,J. Flaherty,E. Rodriguez,11,6
9/2/2024,DET,SD,175,-195,0.89,0.11,8,-105,-108,0.97,0.03,Under,15166,T. Holton,J. Musgrove,0,3
9/2/2024,MIN,TB,-110,-102,0.45,0.55,8,-102,100,0.98,0.02,Over,14328,S. Woods-Richardson,Z. Littell,5,4
9/2/2024,SEA,OAK,-140,120,0.22,0.78,7,104,102,0.92,0.08,Over,22194,L. Gilbert,O. Bido,4,5
9/2/2024,BOS,NYM,100,-115,0.72,0.28,8,100,-105,0.89,0.11,Under,26778,B. Bello,L. Severino,1,4
9/2/2024,PIT,CHC,130,-145,0.87,0.13,7.5,100,-110,0.98,0.02,Over,23850,J. Jones,J. Taillon,5,3
9/2/2024,NYY,TEX,-185,170,0.14,0.86,9,102,100,0.97,0.03,Over,30872,G. Cole,J. Leiter,8,4
9/3/2024,CHW,BAL,270,-320,0.95,0.05,8.5,100,105,0.89,0.11,Over,24466,N. Nastrini,C. Povich,0,9
9/3/2024,WAS,MIA,-102,-115,0.6,0.4,8.5,-103,100,0.79,0.21,Under,20886,P. Corbin,M. Meyer,6,2
